playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xPlayStopped,playStopped,xPlayContinuedInZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,penalityMinutes,penalties
8470594,2023,Marc-Andre Fleury,MIN,G,4on5,40,10439.0,24.23,33.0,338.0,0.76,0.0,104.55,22.86,159.0,56.0,27.0,4.4,6.93,12.89,9.0,7.0,17.0,0.0,0.0
8470594,2023,Marc-Andre Fleury,MIN,G,5on4,40,12457.0,3.58,7.0,42.0,8.51,3.0,7.97,3.48,21.0,7.0,7.0,0.54,1.05,1.98,2.0,3.0,2.0,0.0,0.0
8475852,2023,Petr Mrazek,CHI,G,other,56,4622.0,11.3,4.0,134.0,0.84,0.0,38.61,10.45,50.0,28.0,15.0,2.3,3.48,5.52,1.0,2.0,1.0,0.0,0.0
8475852,2023,Petr Mrazek,CHI,G,all,56,189160.0,161.6,160.0,3366.0,46.27,4.0,966.18,154.77,1834.0,437.0,168.0,53.85,54.16,53.59,62.0,64.0,34.0,4.0,2.0
8475852,2023,Petr Mrazek,CHI,G,5on5,56,156144.0,121.09,115.0,2810.0,36.91,4.0,798.87,116.57,1572.0,334.0,117.0,46.17,41.57,33.35,57.0,43.0,15.0,4.0,2.0
8475852,2023,Petr Mrazek,CHI,G,4on5,56,13740.0,25.5,32.0,354.0,1.01,0.0,114.49,24.05,170.0,63.0,33.0,4.12,7.51,13.88,1.0,15.0,16.0,0.0,0.0
8475852,2023,Petr Mrazek,CHI,G,5on4,56,14654.0,3.2,7.0,60.0,7.37,0.0,12.67,3.19,39.0,10.0,3.0,1.13,1.22,0.85,3.0,2.0,2.0,0.0,0.0
8480193,2023,Daniil Tarasov,CBJ,G,other,24,1831.0,7.01,6.0,59.0,0.65,0.0,21.72,5.94,29.0,12.0,10.0,1.34,1.52,4.15,4.0,0.0,2.0,0.0,0.0
8480193,2023,Daniil Tarasov,CBJ,G,all,24,82588.0,73.04,73.0,1476.0,22.9,2.0,437.82,68.79,833.0,184.0,80.0,24.4,23.33,25.31,40.0,21.0,12.0,0.0,0.0
8480193,2023,Daniil Tarasov,CBJ,G,5on5,24,68685.0,53.55,48.0,1187.0,18.36,1.0,340.65,51.24,672.0,140.0,57.0,19.94,18.12,15.48,30.0,15.0,3.0,0.0,0.0
8480193,2023,Daniil Tarasov,CBJ,G,4on5,24,5943.0,11.0,16.0,205.0,0.43,0.0,69.69,10.15,119.0,22.0,13.0,2.74,2.58,5.68,5.0,4.0,7.0,0.0,0.0
8480193,2023,Daniil Tarasov,CBJ,G,5on4,24,6129.0,1.27,2.0,23.0,3.43,1.0,5.02,1.27,13.0,8.0,0.0,0.38,0.9,0.0,1.0,1.0,0.0,0.0,0.0
8480947,2023,Kevin Lankinen,NSH,G,other,24,1515.0,3.68,5.0,46.0,0.32,0.0,14.04,3.3,18.0,7.0,7.0,0.65,0.91,2.13,1.0,2.0,2.0,0.0,0.0
8480947,2023,Kevin Lankinen,NSH,G,all,24,71485.0,60.08,56.0,1148.0,23.65,3.0,323.45,57.45,590.0,172.0,68.0,17.93,21.1,21.05,18.0,21.0,17.0,0.0,0.0
8480947,2023,Kevin Lankinen,NSH,G,5on5,24,57870.0,41.19,32.0,927.0,19.75,3.0,258.44,39.83,490.0,134.0,37.0,14.47,16.34,10.38,11.0,13.0,8.0,0.0,0.0
8480947,2023,Kevin Lankinen,NSH,G,4on5,24,5504.0,13.45,19.0,150.0,0.31,0.0,45.7,12.59,64.0,29.0,20.0,2.45,3.5,7.49,6.0,6.0,7.0,0.0,0.0
8480947,2023,Kevin Lankinen,NSH,G,5on4,24,6596.0,1.75,0.0,25.0,3.28,0.0,5.27,1.73,18.0,2.0,4.0,0.35,0.35,1.05,0.0,0.0,0.0,0.0,0.0
8484312,2023,Georgi Romanov,SJS,G,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484312,2023,Georgi Romanov,SJS,G,all,2,3555.0,2.99,1.0,66.0,0.92,0.0,20.56,2.83,40.0,9.0,3.0,1.0,1.24,0.75,0.0,1.0,0.0,0.0,0.0
8484312,2023,Georgi Romanov,SJS,G,5on5,2,3461.0,2.99,1.0,66.0,0.89,0.0,20.56,2.83,40.0,9.0,3.0,1.0,1.24,0.75,0.0,1.0,0.0,0.0,0.0
8484312,2023,Georgi Romanov,SJS,G,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484312,2023,Georgi Romanov,SJS,G,5on4,2,94.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475717,2023,Calvin Pickard,EDM,G,other,23,1497.0,2.19,2.0,28.0,0.9,0.0,7.75,2.08,10.0,6.0,3.0,0.44,0.74,1.02,2.0,0.0,0.0,0.0,0.0
8475717,2023,Calvin Pickard,EDM,G,all,23,77781.0,53.09,53.0,1164.0,25.49,0.0,328.37,51.01,632.0,142.0,57.0,18.4,17.35,17.33,21.0,21.0,11.0,2.0,1.0
8475717,2023,Calvin Pickard,EDM,G,5on5,23,64509.0,41.36,36.0,971.0,21.03,0.0,271.41,39.83,539.0,110.0,44.0,15.47,13.78,12.1,13.0,16.0,7.0,2.0,1.0
8475717,2023,Calvin Pickard,EDM,G,4on5,23,5893.0,8.29,14.0,140.0,0.59,0.0,44.46,7.89,67.0,24.0,8.0,2.03,2.55,3.71,5.0,5.0,4.0,0.0,0.0
8475717,2023,Calvin Pickard,EDM,G,5on4,23,5882.0,0.91,0.0,21.0,2.94,0.0,3.85,0.91,15.0,0.0,2.0,0.42,0.0,0.5,0.0,0.0,0.0,0.0,0.0
8478492,2023,Ilya Samsonov,TOR,G,other,40,3581.0,9.13,14.0,139.0,1.91,1.0,41.14,8.28,63.0,23.0,12.0,2.7,2.47,3.97,4.0,6.0,4.0,0.0,0.0
8478492,2023,Ilya Samsonov,TOR,G,all,40,138058.0,111.86,120.0,2320.0,40.98,5.0,651.89,107.41,1251.0,272.0,136.0,34.27,32.97,44.63,44.0,41.0,35.0,0.0,0.0
8478492,2023,Ilya Samsonov,TOR,G,5on5,40,112823.0,76.86,77.0,1779.0,32.08,4.0,493.57,73.91,978.0,197.0,91.0,26.54,24.51,25.8,35.0,28.0,14.0,0.0,0.0
8478492,2023,Ilya Samsonov,TOR,G,4on5,40,11424.0,20.11,25.0,323.0,1.31,0.0,100.57,19.55,170.0,37.0,23.0,3.82,4.3,11.99,4.0,6.0,15.0,0.0,0.0
8478492,2023,Ilya Samsonov,TOR,G,5on4,40,10230.0,4.52,2.0,64.0,5.47,0.0,12.21,4.42,32.0,12.0,9.0,0.92,1.34,2.26,0.0,1.0,1.0,0.0,0.0
8477035,2023,Matt Tomkins,TBL,G,other,6,843.0,2.92,2.0,29.0,0.43,0.0,7.1,2.14,9.0,4.0,6.0,0.45,0.51,1.96,1.0,1.0,0.0,0.0,0.0
8477035,2023,Matt Tomkins,TBL,G,all,6,21613.0,20.39,20.0,386.0,5.87,1.0,101.68,18.76,201.0,37.0,27.0,6.36,4.89,9.13,11.0,7.0,2.0,0.0,0.0
8477035,2023,Matt Tomkins,TBL,G,5on5,6,15966.0,12.1,17.0,280.0,4.06,1.0,71.75,11.67,150.0,25.0,13.0,4.44,3.45,4.21,9.0,6.0,2.0,0.0,0.0
8477035,2023,Matt Tomkins,TBL,G,4on5,6,2530.0,5.03,1.0,68.0,0.17,0.0,20.65,4.62,34.0,7.0,8.0,1.23,0.84,2.96,1.0,0.0,0.0,0.0,0.0
8477035,2023,Matt Tomkins,TBL,G,5on4,6,2274.0,0.34,0.0,9.0,1.21,0.0,2.17,0.33,8.0,1.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,other,44,3592.0,6.9,4.0,95.0,1.35,0.0,25.09,6.31,32.0,23.0,8.0,1.37,3.11,2.42,2.0,2.0,0.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,all,44,149931.0,129.11,127.0,2696.0,40.1,2.0,751.01,122.4,1443.0,338.0,129.0,40.58,41.59,46.94,46.0,51.0,30.0,2.0,1.0
8479312,2023,Alex Lyon,DET,G,5on5,44,122768.0,86.72,92.0,2168.0,30.69,1.0,598.35,83.55,1181.0,260.0,75.0,33.42,32.45,20.85,37.0,41.0,14.0,2.0,1.0
8479312,2023,Alex Lyon,DET,G,4on5,44,10517.0,30.94,24.0,350.0,0.87,0.0,109.09,28.04,180.0,36.0,42.0,4.55,3.94,22.45,4.0,4.0,16.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,5on4,44,13054.0,3.5,5.0,63.0,6.97,1.0,12.92,3.45,41.0,11.0,4.0,0.97,1.31,1.22,3.0,2.0,0.0,0.0,0.0
8478470,2023,Sam Montembeault,MTL,G,other,41,4255.0,14.47,18.0,174.0,2.01,0.0,54.11,13.47,81.0,27.0,22.0,3.04,3.2,8.22,4.0,6.0,8.0,0.0,0.0
8478470,2023,Sam Montembeault,MTL,G,all,41,145726.0,130.34,127.0,2685.0,38.58,6.0,752.26,124.11,1432.0,313.0,151.0,40.5,39.47,50.37,46.0,49.0,32.0,0.0,0.0
8478470,2023,Sam Montembeault,MTL,G,5on5,41,117770.0,87.71,80.0,2055.0,30.14,4.0,561.77,83.73,1099.0,237.0,94.0,31.44,30.12,26.15,34.0,37.0,9.0,0.0,0.0
8478470,2023,Sam Montembeault,MTL,G,4on5,41,12737.0,24.24,22.0,392.0,1.04,0.0,122.99,23.04,209.0,40.0,30.0,4.67,5.04,14.53,5.0,4.0,13.0,0.0,0.0
8478470,2023,Sam Montembeault,MTL,G,5on4,41,10964.0,3.48,7.0,59.0,5.32,2.0,12.03,3.44,40.0,7.0,5.0,1.2,0.82,1.46,3.0,2.0,2.0,0.0,0.0
8479496,2023,David Rittich,LAK,G,other,24,2806.0,7.06,3.0,86.0,0.66,0.0,25.8,6.48,37.0,13.0,12.0,1.64,1.32,4.09,2.0,0.0,1.0,0.0,0.0
8479496,2023,David Rittich,LAK,G,all,24,81871.0,62.82,49.0,1273.0,25.0,2.0,362.56,60.4,666.0,172.0,74.0,18.9,21.08,22.84,16.0,18.0,15.0,0.0,0.0
8479496,2023,David Rittich,LAK,G,5on5,24,65760.0,41.57,31.0,946.0,20.6,2.0,258.66,40.13,497.0,119.0,46.0,13.83,14.81,12.92,9.0,13.0,9.0,0.0,0.0
8479496,2023,David Rittich,LAK,G,4on5,24,6913.0,11.06,13.0,209.0,0.76,0.0,70.65,10.74,117.0,31.0,11.0,3.06,3.95,4.05,4.0,5.0,4.0,0.0,0.0
8479496,2023,David Rittich,LAK,G,5on4,24,6392.0,2.2,1.0,23.0,2.79,0.0,5.09,2.12,12.0,5.0,4.0,0.26,0.54,1.41,0.0,0.0,1.0,0.0,0.0
8475660,2023,Cam Talbot,LAK,G,other,54,3298.0,9.05,11.0,108.0,1.03,0.0,34.69,8.56,46.0,24.0,11.0,1.87,3.07,4.11,2.0,4.0,5.0,0.0,0.0
8475660,2023,Cam Talbot,LAK,G,all,54,186967.0,140.74,130.0,3021.0,58.35,5.0,853.44,132.62,1612.0,381.0,145.0,44.49,47.35,48.9,50.0,43.0,37.0,4.0,2.0
8475660,2023,Cam Talbot,LAK,G,5on5,54,153677.0,98.89,97.0,2353.0,48.01,4.0,650.52,95.65,1262.0,302.0,92.0,35.05,37.81,26.03,42.0,37.0,18.0,4.0,2.0
8475660,2023,Cam Talbot,LAK,G,4on5,54,15393.0,29.63,19.0,496.0,1.19,0.0,154.26,25.33,261.0,47.0,38.0,6.46,5.48,17.7,6.0,1.0,12.0,0.0,0.0
8475660,2023,Cam Talbot,LAK,G,5on4,54,14599.0,3.0,3.0,58.0,7.86,1.0,12.0,2.91,39.0,7.0,4.0,1.04,0.9,1.07,0.0,1.0,2.0,0.0,0.0
8475683,2023,Sergei Bobrovsky,FLA,G,other,58,6836.0,12.21,9.0,166.0,2.29,0.0,42.64,11.15,64.0,24.0,21.0,2.35,2.86,7.01,2.0,3.0,4.0,0.0,0.0
8475683,2023,Sergei Bobrovsky,FLA,G,all,58,204854.0,150.55,135.0,3046.0,65.79,7.0,872.35,144.83,1659.0,400.0,176.0,45.87,48.97,55.7,43.0,44.0,48.0,4.0,2.0
8475683,2023,Sergei Bobrovsky,FLA,G,5on5,58,160768.0,99.23,92.0,2347.0,50.51,7.0,672.45,96.4,1331.0,294.0,98.0,35.73,36.13,27.38,37.0,34.0,21.0,4.0,2.0
8475683,2023,Sergei Bobrovsky,FLA,G,4on5,58,19479.0,33.99,29.0,451.0,1.68,0.0,138.07,32.2,208.0,72.0,48.0,6.24,8.61,19.14,2.0,6.0,21.0,0.0,0.0
8475683,2023,Sergei Bobrovsky,FLA,G,5on4,58,17771.0,4.38,4.0,71.0,11.0,0.0,16.16,4.35,50.0,7.0,9.0,1.21,0.99,2.17,1.0,1.0,2.0,0.0,0.0
8481033,2023,Akira Schmid,NJD,G,other,19,1944.0,4.13,5.0,53.0,0.59,0.0,17.11,3.91,26.0,12.0,5.0,1.0,1.31,1.82,1.0,2.0,2.0,0.0,0.0
8481033,2023,Akira Schmid,NJD,G,all,19,54849.0,44.95,48.0,830.0,16.3,2.0,247.38,42.45,448.0,139.0,48.0,12.63,17.11,15.22,13.0,21.0,14.0,2.0,1.0
8481033,2023,Akira Schmid,NJD,G,5on5,19,43953.0,32.65,34.0,646.0,13.32,2.0,188.1,30.7,352.0,106.0,34.0,9.63,13.38,9.65,11.0,16.0,7.0,2.0,1.0
8481033,2023,Akira Schmid,NJD,G,4on5,19,4374.0,7.69,9.0,120.0,0.39,0.0,39.63,7.35,61.0,19.0,9.0,1.73,2.2,3.76,1.0,3.0,5.0,0.0,0.0
8481033,2023,Akira Schmid,NJD,G,5on4,19,4578.0,0.48,0.0,11.0,2.0,0.0,2.55,0.48,9.0,2.0,0.0,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0
8473575,2023,Semyon Varlamov,NYI,G,other,28,2234.0,4.7,4.0,82.0,0.51,0.0,24.93,4.53,36.0,12.0,6.0,1.19,1.36,2.15,0.0,0.0,4.0,0.0,0.0
8473575,2023,Semyon Varlamov,NYI,G,all,28,95684.0,78.14,69.0,1773.0,27.72,4.0,482.03,75.11,922.0,221.0,80.0,25.05,27.55,25.55,20.0,28.0,21.0,0.0,0.0
8473575,2023,Semyon Varlamov,NYI,G,5on5,28,79051.0,55.96,47.0,1408.0,22.96,4.0,375.03,53.97,748.0,165.0,52.0,19.99,20.98,14.98,18.0,22.0,7.0,0.0,0.0
8473575,2023,Semyon Varlamov,NYI,G,4on5,28,6660.0,15.24,16.0,237.0,0.3,0.0,72.23,14.46,109.0,37.0,19.0,3.16,4.3,7.77,2.0,5.0,9.0,0.0,0.0
8473575,2023,Semyon Varlamov,NYI,G,5on4,28,7739.0,1.54,0.0,38.0,3.89,0.0,7.44,1.51,26.0,4.0,2.0,0.57,0.54,0.43,0.0,0.0,0.0,0.0,0.0
8481020,2023,Justus Annunen,COL,G,other,14,747.0,1.9,1.0,26.0,0.17,0.0,7.38,1.5,8.0,7.0,3.0,0.26,0.86,0.78,0.0,1.0,0.0,0.0,0.0
8481020,2023,Justus Annunen,COL,G,all,14,48065.0,41.51,30.0,810.0,14.97,2.0,230.99,38.94,428.0,113.0,50.0,12.32,14.39,14.8,12.0,13.0,5.0,0.0,0.0
8481020,2023,Justus Annunen,COL,G,5on5,14,39086.0,30.5,25.0,646.0,12.7,2.0,180.0,29.07,343.0,87.0,34.0,9.55,11.14,9.82,11.0,11.0,3.0,0.0,0.0
8481020,2023,Justus Annunen,COL,G,4on5,14,3977.0,7.88,4.0,119.0,0.14,0.0,39.58,7.17,66.0,15.0,12.0,2.16,1.83,3.88,1.0,1.0,2.0,0.0,0.0
8481020,2023,Justus Annunen,COL,G,5on4,14,4255.0,1.23,0.0,19.0,1.96,0.0,4.04,1.2,11.0,4.0,1.0,0.35,0.56,0.32,0.0,0.0,0.0,0.0,0.0
8481031,2023,Ivan Prosvetov,COL,G,other,11,344.0,2.22,0.0,19.0,0.17,0.0,4.61,1.89,4.0,5.0,4.0,0.11,0.51,1.6,0.0,0.0,0.0,0.0,0.0
8481031,2023,Ivan Prosvetov,COL,G,all,11,29651.0,26.87,26.0,486.0,8.67,1.0,138.84,24.74,269.0,59.0,32.0,7.78,7.69,11.4,8.0,12.0,6.0,0.0,0.0
8481031,2023,Ivan Prosvetov,COL,G,5on5,11,24481.0,19.53,21.0,392.0,6.85,0.0,111.94,18.47,223.0,48.0,19.0,6.9,6.43,6.2,8.0,10.0,3.0,0.0,0.0
8481031,2023,Ivan Prosvetov,COL,G,4on5,11,2351.0,3.88,4.0,62.0,0.11,0.0,19.46,3.14,33.0,5.0,6.0,0.57,0.63,2.68,0.0,2.0,2.0,0.0,0.0
8481031,2023,Ivan Prosvetov,COL,G,5on4,11,2475.0,1.24,1.0,13.0,1.54,1.0,2.82,1.23,9.0,1.0,3.0,0.19,0.13,0.92,0.0,0.0,1.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,other,44,4525.0,15.36,7.0,169.0,1.22,0.0,50.67,11.78,68.0,32.0,22.0,2.56,4.07,8.74,1.0,4.0,2.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,all,44,139369.0,123.73,129.0,2570.0,33.97,4.0,751.03,115.24,1388.0,365.0,110.0,40.68,44.96,38.1,39.0,59.0,31.0,8.0,4.0
8480843,2023,Lukas Dostal,ANA,G,5on5,44,109520.0,71.16,80.0,1836.0,26.86,4.0,523.02,68.72,1040.0,235.0,48.0,29.39,29.14,12.63,31.0,40.0,9.0,8.0,4.0
8480843,2023,Lukas Dostal,ANA,G,4on5,44,14516.0,34.56,41.0,527.0,1.07,0.0,169.16,32.13,259.0,88.0,38.0,7.92,10.5,16.14,6.0,15.0,20.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,5on4,44,10808.0,2.41,1.0,32.0,4.73,0.0,6.78,2.38,17.0,10.0,2.0,0.56,1.25,0.6,1.0,0.0,0.0,0.0,0.0
8474636,2023,Michael Hutchinson,DET,G,other,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474636,2023,Michael Hutchinson,DET,G,all,1,3468.0,2.98,3.0,64.0,0.79,1.0,20.77,2.85,39.0,12.0,1.0,1.15,1.48,0.35,1.0,2.0,0.0,0.0,0.0
8474636,2023,Michael Hutchinson,DET,G,5on5,1,2627.0,1.87,3.0,44.0,0.56,1.0,14.43,1.82,30.0,5.0,1.0,0.83,0.68,0.35,1.0,2.0,0.0,0.0,0.0
8474636,2023,Michael Hutchinson,DET,G,4on5,1,481.0,1.0,0.0,17.0,0.05,0.0,5.66,0.92,6.0,7.0,0.0,0.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0
8474636,2023,Michael Hutchinson,DET,G,5on4,1,339.0,0.11,0.0,3.0,0.18,0.0,0.69,0.11,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479193,2023,Casey DeSmith,VAN,G,other,29,2656.0,10.75,14.0,87.0,0.73,0.0,30.64,9.59,31.0,23.0,17.0,1.29,3.11,6.35,4.0,4.0,6.0,0.0,0.0
8479193,2023,Casey DeSmith,VAN,G,all,29,99809.0,79.58,80.0,1564.0,27.96,1.0,436.4,74.95,801.0,216.0,95.0,22.08,27.4,30.1,24.0,33.0,23.0,0.0,0.0
8479193,2023,Casey DeSmith,VAN,G,5on5,29,81153.0,51.79,46.0,1250.0,20.98,1.0,336.27,49.41,662.0,143.0,60.0,17.4,18.16,16.23,18.0,19.0,9.0,0.0,0.0
8479193,2023,Casey DeSmith,VAN,G,4on5,29,7459.0,14.94,17.0,193.0,0.51,0.0,61.42,13.99,88.0,39.0,18.0,2.85,4.57,7.52,2.0,7.0,8.0,0.0,0.0
8479193,2023,Casey DeSmith,VAN,G,5on4,29,8541.0,1.78,2.0,30.0,5.65,0.0,7.04,1.64,19.0,9.0,0.0,0.47,1.31,0.0,0.0,2.0,0.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,other,10,616.0,1.15,3.0,14.0,0.15,0.0,5.33,1.13,8.0,2.0,2.0,0.3,0.28,0.57,0.0,1.0,2.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,all,10,31194.0,29.07,32.0,503.0,8.84,2.0,149.56,27.78,259.0,88.0,33.0,7.39,11.0,10.68,8.0,12.0,12.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,5on5,10,25390.0,21.8,21.0,402.0,7.16,2.0,115.13,20.78,205.0,69.0,24.0,5.85,8.82,7.12,7.0,8.0,6.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,4on5,10,2468.0,5.44,7.0,77.0,0.23,0.0,26.96,5.18,41.0,14.0,6.0,1.05,1.61,2.77,1.0,2.0,4.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,5on4,10,2720.0,0.69,1.0,10.0,1.3,0.0,2.13,0.69,5.0,3.0,1.0,0.18,0.28,0.22,0.0,1.0,0.0,0.0,0.0
8481668,2023,Arturs Silovs,VAN,G,other,4,437.0,2.14,1.0,24.0,0.11,0.0,8.03,1.67,11.0,2.0,4.0,0.39,0.29,1.47,0.0,0.0,1.0,0.0,0.0
8481668,2023,Arturs Silovs,VAN,G,all,4,14593.0,9.97,10.0,199.0,4.97,0.0,56.59,9.18,107.0,20.0,13.0,2.93,2.76,4.28,4.0,2.0,4.0,0.0,0.0
8481668,2023,Arturs Silovs,VAN,G,5on5,4,11171.0,6.18,6.0,146.0,3.84,0.0,39.32,5.91,81.0,14.0,7.0,2.24,1.84,2.09,4.0,1.0,1.0,0.0,0.0
8481668,2023,Arturs Silovs,VAN,G,4on5,4,1555.0,1.34,3.0,26.0,0.16,0.0,8.73,1.29,15.0,2.0,2.0,0.3,0.32,0.72,0.0,1.0,2.0,0.0,0.0
8481668,2023,Arturs Silovs,VAN,G,5on4,4,1430.0,0.3,0.0,3.0,0.86,0.0,0.52,0.3,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8477970,2023,Vitek Vanecek,NJD,G,other,32,2930.0,6.14,9.0,73.0,0.97,0.0,22.35,5.99,31.0,14.0,8.0,1.48,1.82,2.84,3.0,1.0,5.0,0.0,0.0
8477970,2023,Vitek Vanecek,NJD,G,all,32,107509.0,83.85,95.0,1638.0,32.66,2.0,475.54,79.96,897.0,211.0,103.0,24.99,25.75,33.11,26.0,32.0,37.0,0.0,0.0
8477970,2023,Vitek Vanecek,NJD,G,5on5,32,88151.0,59.33,67.0,1306.0,26.64,2.0,371.91,57.12,727.0,161.0,70.0,20.07,19.96,19.3,18.0,28.0,21.0,0.0,0.0
8477970,2023,Vitek Vanecek,NJD,G,4on5,32,8764.0,15.28,15.0,227.0,0.64,0.0,74.3,13.81,121.0,29.0,20.0,2.73,3.07,9.46,3.0,2.0,10.0,0.0,0.0
8477970,2023,Vitek Vanecek,NJD,G,5on4,32,7664.0,3.1,4.0,31.0,4.17,0.0,6.98,3.04,18.0,7.0,5.0,0.7,0.9,1.5,2.0,1.0,1.0,0.0,0.0
8479973,2023,Stuart Skinner,EDM,G,other,59,5465.0,12.86,6.0,173.0,1.73,1.0,52.65,11.78,77.0,34.0,17.0,2.95,4.15,5.76,1.0,2.0,3.0,0.0,0.0
8479973,2023,Stuart Skinner,EDM,G,all,59,201681.0,148.98,147.0,3021.0,63.42,4.0,872.56,142.65,1636.0,428.0,149.0,48.23,51.93,48.83,59.0,52.0,36.0,0.0,0.0
8479973,2023,Stuart Skinner,EDM,G,5on5,59,166163.0,103.81,102.0,2350.0,51.52,2.0,667.34,100.45,1294.0,321.0,94.0,38.31,39.01,26.48,47.0,40.0,15.0,0.0,0.0
8479973,2023,Stuart Skinner,EDM,G,4on5,59,16415.0,28.17,34.0,435.0,1.77,0.0,137.46,26.38,222.0,61.0,34.0,5.5,7.25,15.41,9.0,8.0,17.0,0.0,0.0
8479973,2023,Stuart Skinner,EDM,G,5on4,59,13638.0,2.76,3.0,50.0,8.13,1.0,10.81,2.71,36.0,7.0,3.0,1.07,0.94,0.74,1.0,1.0,1.0,0.0,0.0
8475831,2023,Philipp Grubauer,SEA,G,other,36,3171.0,7.44,4.0,91.0,1.18,0.0,27.8,6.1,38.0,18.0,9.0,1.5,2.38,3.57,1.0,2.0,1.0,0.0,0.0
8475831,2023,Philipp Grubauer,SEA,G,all,36,119796.0,89.15,95.0,1907.0,33.85,1.0,546.65,84.82,1032.0,237.0,99.0,28.23,28.9,32.02,40.0,29.0,26.0,4.0,2.0
8475831,2023,Philipp Grubauer,SEA,G,5on5,36,96016.0,61.54,69.0,1502.0,26.38,1.0,425.57,59.72,838.0,175.0,64.0,22.92,21.26,17.37,35.0,21.0,13.0,4.0,2.0
8475831,2023,Philipp Grubauer,SEA,G,4on5,36,9133.0,18.16,18.0,274.0,0.9,0.0,85.82,17.05,136.0,35.0,24.0,3.39,4.18,10.59,3.0,4.0,11.0,0.0,0.0
8475831,2023,Philipp Grubauer,SEA,G,5on4,36,11476.0,2.01,4.0,40.0,5.39,0.0,7.46,1.95,20.0,9.0,2.0,0.43,1.09,0.49,1.0,2.0,1.0,0.0,0.0
8482076,2023,Nico Daws,NJD,G,other,21,1824.0,6.01,2.0,57.0,0.35,0.0,17.68,5.36,22.0,7.0,12.0,0.77,0.99,4.25,0.0,0.0,2.0,0.0,0.0
8482076,2023,Nico Daws,NJD,G,all,21,68643.0,57.4,60.0,1136.0,22.38,3.0,329.57,55.04,599.0,173.0,65.0,15.47,21.83,20.11,23.0,20.0,17.0,0.0,0.0
8482076,2023,Nico Daws,NJD,G,5on5,21,56116.0,40.71,43.0,906.0,18.47,2.0,260.11,39.52,488.0,141.0,39.0,12.57,17.75,10.39,19.0,15.0,9.0,0.0,0.0
8482076,2023,Nico Daws,NJD,G,4on5,21,4842.0,8.03,13.0,146.0,0.5,0.0,45.54,7.54,73.0,21.0,8.0,1.55,2.48,3.99,4.0,3.0,6.0,0.0,0.0
8482076,2023,Nico Daws,NJD,G,5on4,21,5861.0,2.66,2.0,27.0,3.06,1.0,6.24,2.62,16.0,4.0,6.0,0.58,0.62,1.46,0.0,2.0,0.0,0.0,0.0
8481035,2023,Samuel Ersson,PHI,G,other,51,5229.0,15.79,14.0,193.0,1.98,0.0,53.5,13.15,77.0,37.0,20.0,3.25,4.69,7.85,4.0,4.0,6.0,0.0,0.0
8481035,2023,Samuel Ersson,PHI,G,all,51,168568.0,127.24,132.0,2772.0,52.61,1.0,703.27,120.16,1327.0,333.0,146.0,36.39,42.24,48.61,49.0,48.0,35.0,4.0,2.0
8481035,2023,Samuel Ersson,PHI,G,5on5,51,137486.0,85.39,92.0,2153.0,41.95,1.0,534.07,82.22,1040.0,244.0,92.0,27.91,31.31,26.17,38.0,39.0,15.0,4.0,2.0
8481035,2023,Samuel Ersson,PHI,G,4on5,51,12784.0,21.64,20.0,358.0,1.63,0.0,100.91,20.42,168.0,42.0,27.0,4.1,4.79,12.74,4.0,3.0,13.0,0.0,0.0
8481035,2023,Samuel Ersson,PHI,G,5on4,51,13069.0,3.65,4.0,55.0,6.57,0.0,11.72,3.62,37.0,6.0,7.0,0.84,0.96,1.85,2.0,1.0,1.0,0.0,0.0
